transaction_id,account_id,transaction_type,amount,transaction_date,is_fraud
3533,175,Transfer,478.72,2026-01-24 19:26:59,0
3534,530,Transfer,205.8,2026-05-23 08:18:59,0
3535,597,Transfer,181.77,2026-02-18 16:14:59,0
3536,380,Bill Payment,27.22,2025-12-25 07:24:59,0
3537,533,Withdrawal,5.04,2026-04-01 09:46:59,0
3538,53,Withdrawal,829.88,2025-09-20 13:07:59,0
3539,474,POS Purchase,119.3,2026-05-17 08:36:59,0
3540,647,Deposit,232.09,2025-09-17 20:12:59,0
3541,655,POS Purchase,21.77,2026-02-25 13:08:59,0
3542,337,POS Purchase,288.3,2026-04-05 20:37:59,0
3543,337,Deposit,675.15,2025-11-22 17:06:59,0
3544,164,POS Purchase,215.31,2026-01-26 02:45:59,0
3545,223,Deposit,34.7,2025-10-25 03:11:59,0
3546,445,POS Purchase,218.9,2025-09-05 13:15:59,0
3547,504,POS Purchase,364.48,2025-08-18 19:37:59,0
3548,12,Deposit,131.39,2026-05-22 08:37:59,0
3549,587,Withdrawal,530.73,2025-09-01 01:08:59,0
3550,380,Transfer,262.52,2025-09-23 04:34:59,0
3551,434,POS Purchase,574.78,2025-10-23 18:31:59,0
3552,92,Transfer,245.21,2026-03-25 04:27:59,1
3553,476,Deposit,36.19,2026-06-16 20:51:59,0
3554,405,Deposit,93.65,2025-09-09 14:15:59,0
3555,599,Deposit,57.35,2025-07-14 18:33:59,0
3556,588,Bill Payment,599.75,2025-12-13 15:20:59,0
3557,358,Deposit,358.2,2025-11-11 10:06:59,0
3558,61,POS Purchase,283.06,2025-12-24 04:30:59,0
3559,515,Deposit,90.51,2025-07-30 19:59:59,0
3560,139,Transfer,51.85,2025-10-26 09:08:59,0
3561,72,Transfer,354.11,2026-07-01 03:10:59,0
3562,412,Withdrawal,161.69,2026-02-19 12:52:59,0
3563,522,POS Purchase,64.97999999999999,2026-01-31 04:54:59,0
3564,248,POS Purchase,240.68,2025-08-09 08:39:59,0
3565,558,Transfer,11.29,2026-02-14 13:02:59,0
3566,299,Bill Payment,99.69,2026-06-14 17:44:59,0
3567,396,Bill Payment,159.04,2025-11-09 05:10:59,0
3568,366,Transfer,41.03,2025-09-06 14:03:59,0
3569,403,POS Purchase,1045.23,2025-07-31 07:47:59,0
3570,246,Bill Payment,59.65,2026-03-14 16:08:59,0
3571,163,POS Purchase,35.92,2026-05-10 00:28:59,0
3572,420,Deposit,57.89,2025-12-31 17:57:59,0
3573,85,Bill Payment,367.4,2025-11-16 18:43:59,0
3574,700,Bill Payment,139.57,2025-08-17 12:36:59,0
3575,473,Transfer,209.34,2026-05-29 17:00:59,0
3576,651,Transfer,6.31,2026-02-03 18:41:59,0
3577,128,Deposit,9.76,2025-10-14 08:14:59,0
3578,139,Bill Payment,148.57,2025-10-26 10:55:59,0
3579,430,Withdrawal,425.1,2026-02-10 15:38:59,0
3580,105,Transfer,542.23,2026-05-29 19:22:59,0
3581,119,POS Purchase,23.67,2026-05-01 18:16:59,0
3582,217,Deposit,194.24,2026-04-30 00:15:59,0
3583,429,Bill Payment,612.12,2026-01-30 19:23:59,0
3584,676,POS Purchase,123.74,2026-05-26 09:37:59,0
3585,178,Withdrawal,443.35,2026-03-25 04:27:59,0
3586,629,POS Purchase,36.88,2026-02-26 19:34:59,0
3587,360,Deposit,685.86,2026-07-05 18:32:59,0
3588,337,POS Purchase,349.0,2026-02-26 15:33:59,0
3589,465,Transfer,709.98,2025-10-17 11:20:59,0
3590,567,POS Purchase,283.23,2025-09-08 14:27:59,0
3591,278,Deposit,113.9,2025-10-20 19:52:59,0
3592,536,Deposit,696.89,2026-03-26 01:52:59,0
3593,454,Transfer,81.59,2026-03-28 18:25:59,0
3594,415,Transfer,101.93,2026-03-10 00:39:59,0
3595,97,Withdrawal,302.67,2025-07-14 05:39:59,0
3596,116,Transfer,363.38,2025-10-16 03:31:59,0
3597,430,Deposit,663.69,2025-10-13 03:47:59,0
3598,358,Transfer,58.29,2025-10-02 12:38:59,0
3599,671,Withdrawal,400.87,2025-11-05 13:18:59,0
3600,669,Transfer,336.37,2026-02-25 00:47:59,1
3601,287,Deposit,17.48,2025-07-19 12:24:59,0
3602,606,Transfer,123.44,2025-08-30 04:52:59,0
3603,381,Withdrawal,84.09,2026-04-18 06:43:59,0
3604,495,POS Purchase,91.78,2025-12-14 14:19:59,0
3605,148,Transfer,1018.86,2026-04-14 00:40:59,0
3606,572,Bill Payment,258.35,2025-09-25 10:03:59,0
3607,589,Bill Payment,317.18,2025-10-21 15:50:59,0
3608,508,Transfer,939.94,2025-09-20 15:57:59,0
3609,662,Withdrawal,119.38,2025-10-05 23:45:59,0
3610,637,Deposit,405.67,2025-07-27 16:58:59,0
3611,442,Deposit,143.52,2026-06-26 22:52:59,0
3612,13,Withdrawal,510.16,2026-04-14 23:07:59,0
3613,174,Deposit,50.81,2025-09-24 11:41:59,0
3614,243,Bill Payment,738.62,2026-02-07 09:47:59,0
3615,370,Withdrawal,62.72,2026-02-04 04:16:59,1
3616,348,Bill Payment,99.71,2026-03-10 05:59:59,0
3617,99,Bill Payment,353.84,2025-11-10 15:00:59,0
3618,577,Deposit,126.12,2025-07-23 00:52:59,0
3619,92,Withdrawal,235.26,2025-07-27 07:07:59,0
3620,96,Deposit,148.0,2025-10-22 04:31:59,0
3621,43,POS Purchase,340.06,2026-03-07 13:20:59,0
3622,146,Withdrawal,65.8,2025-09-08 11:30:59,0
3623,324,Transfer,16.060000000000002,2026-02-02 14:10:59,0
3624,172,POS Purchase,90.14,2025-08-14 02:32:59,1
3625,263,Transfer,161.76,2025-11-11 23:42:59,0
3626,149,Withdrawal,46.99,2025-12-10 20:33:59,0
3627,135,Withdrawal,110.55,2026-01-09 14:44:59,0
3628,16,Withdrawal,128.7,2025-12-31 15:52:59,0
3629,277,Deposit,15.78,2025-09-20 10:37:59,0
3630,18,POS Purchase,219.85,2025-11-25 20:26:59,0
3631,486,Withdrawal,540.28,2026-01-18 05:40:59,0
3632,188,Bill Payment,42.14,2026-06-03 07:01:59,0
3633,231,Withdrawal,228.71,2026-03-06 23:44:59,0
3634,618,Transfer,274.21,2026-04-20 11:22:59,0
3635,354,Transfer,136.9,2026-05-05 04:01:59,0
3636,38,Withdrawal,302.91,2025-09-01 14:15:59,0
3637,328,POS Purchase,133.22,2026-05-02 12:49:59,0
3638,554,Bill Payment,176.62,2026-07-03 20:25:59,0
3639,549,Bill Payment,2.85,2025-11-17 02:14:59,0
3640,527,Bill Payment,295.19,2025-09-11 17:08:59,0
3641,61,Deposit,271.69,2026-03-23 02:56:59,0
3642,266,Deposit,10.79,2026-03-28 09:53:59,0
3643,674,POS Purchase,115.82,2025-08-24 04:46:59,0
3644,503,Transfer,967.19,2026-05-23 04:47:59,0
3645,308,Deposit,137.5,2025-08-03 23:15:59,0
3646,542,Withdrawal,175.26,2026-01-27 06:25:59,0
3647,203,Transfer,602.79,2025-11-03 19:13:59,0
3648,448,Transfer,316.81,2026-02-23 12:11:59,0
3649,230,POS Purchase,219.11,2026-04-05 23:59:59,0
3650,192,Withdrawal,400.63,2026-07-09 10:49:59,0
3651,171,Withdrawal,500.45,2026-03-18 08:26:59,0
3652,15,Transfer,153.61,2025-12-24 11:35:59,0
3653,224,Deposit,162.14,2025-08-09 10:40:59,0
3654,386,Withdrawal,122.96,2025-12-06 10:24:59,0
3655,465,Withdrawal,851.6,2026-05-08 14:18:59,0
3656,529,POS Purchase,299.64,2026-04-28 04:44:59,0
3657,122,Bill Payment,22.72,2025-07-10 11:16:59,0
3658,95,Bill Payment,497.87,2026-04-26 10:19:59,0
3659,241,Withdrawal,164.75,2026-06-25 01:51:59,0
3660,596,POS Purchase,18.81,2026-05-01 10:08:59,0
3661,633,Deposit,200.47,2026-01-23 11:13:59,0
3662,345,Transfer,135.96,2026-04-13 13:33:59,0
3663,561,Bill Payment,526.42,2026-03-11 19:03:59,0
3664,52,Deposit,58.04,2026-05-11 05:11:59,0
3665,225,Withdrawal,438.84,2026-02-16 14:35:59,0
3666,251,Bill Payment,204.94,2025-08-20 14:12:59,0
3667,326,Deposit,15.04,2026-06-14 06:14:59,0
3668,266,Transfer,893.51,2026-03-22 15:27:59,0
3669,317,Withdrawal,180.68,2025-07-18 17:19:59,0
3670,681,Deposit,86.93,2025-08-13 21:52:59,0
3671,245,Transfer,159.44,2026-02-05 23:40:59,0
3672,385,POS Purchase,488.73,2026-05-16 05:55:59,0
3673,280,Bill Payment,91.93,2026-02-16 00:48:59,0
3674,98,Deposit,54.51,2026-04-16 14:56:59,0
3675,17,Withdrawal,35.55,2026-07-06 04:37:59,0
3676,520,Withdrawal,89.41,2025-09-18 06:53:59,0
3677,611,Transfer,379.59,2025-07-09 15:36:59,0
3678,35,POS Purchase,160.49,2026-01-03 03:35:59,0
3679,269,Transfer,65.52,2025-09-17 00:53:59,0
3680,368,Withdrawal,46.44,2026-02-04 19:49:59,0
3681,228,Transfer,102.14,2026-02-26 10:39:59,0
3682,164,POS Purchase,704.04,2025-08-27 03:47:59,0
3683,340,Deposit,106.03,2026-04-16 14:22:59,0
3684,72,Withdrawal,1109.31,2026-05-28 21:01:59,0
3685,294,Bill Payment,167.01,2025-09-05 11:42:59,0
3686,178,Withdrawal,50.36,2025-08-06 19:06:59,0
3687,56,Deposit,555.42,2025-09-13 03:54:59,0
3688,470,Deposit,155.21,2025-07-24 13:25:59,0
3689,180,Withdrawal,310.19,2025-09-13 05:26:59,0
3690,643,Bill Payment,1030.33,2025-08-13 21:44:59,0
3691,671,Transfer,13.87,2026-04-08 09:02:59,0
3692,440,Bill Payment,26.42,2025-12-22 18:31:59,0
3693,265,Transfer,319.65,2026-01-21 09:41:59,0
3694,313,Withdrawal,83.76,2025-09-21 01:05:59,0
3695,650,Transfer,51.93,2026-01-21 10:45:59,0
3696,341,Withdrawal,11.04,2025-07-12 22:10:59,0
3697,641,Withdrawal,6.52,2025-12-15 02:33:59,0
3698,241,Transfer,373.34,2026-04-20 23:44:59,0
3699,420,POS Purchase,37.09,2025-10-03 15:59:59,0
3700,696,Withdrawal,158.65,2026-03-01 07:50:59,0
3701,4,POS Purchase,233.79,2026-01-26 00:24:59,0
3702,360,Bill Payment,140.81,2025-09-25 14:56:59,0
3703,637,Bill Payment,7.87,2026-02-04 04:07:59,0
3704,277,POS Purchase,383.54,2025-12-07 02:08:59,0
3705,679,Withdrawal,3.64,2026-05-01 12:19:59,0
3706,16,Deposit,359.76,2026-02-05 14:30:59,0
3707,513,POS Purchase,560.44,2026-03-13 19:48:59,0
3708,321,Transfer,142.78,2025-10-24 19:42:59,0
3709,430,Bill Payment,192.72,2026-04-15 14:46:59,0
3710,345,Bill Payment,163.04,2025-11-16 06:26:59,0
3711,168,Transfer,124.25,2025-11-18 05:29:59,0
3712,410,Transfer,547.03,2025-12-01 07:31:59,0
3713,127,Deposit,561.92,2026-06-18 09:18:59,0
3714,201,POS Purchase,103.3,2026-04-16 13:12:59,0
3715,256,Deposit,239.67,2026-06-16 23:53:59,0
3716,346,POS Purchase,655.01,2025-12-04 03:34:59,0
3717,184,Deposit,818.93,2026-04-06 02:56:59,0
3718,430,POS Purchase,178.81,2025-07-20 23:04:59,0
3719,19,Transfer,151.75,2025-08-28 13:41:59,0
3720,165,Transfer,82.67,2025-12-15 17:21:59,0
3721,85,Withdrawal,798.77,2025-11-12 10:46:59,0
3722,53,Transfer,39.53,2026-05-18 10:12:59,0
3723,246,Bill Payment,217.77,2025-09-19 14:24:59,0
3724,518,Bill Payment,84.01,2025-08-05 11:51:59,0
3725,207,Deposit,82.78,2026-05-10 01:14:59,0
3726,638,POS Purchase,130.79,2025-08-03 12:44:59,0
3727,34,Deposit,1680.89,2025-10-24 20:37:59,0
3728,120,Withdrawal,15.13,2025-09-02 09:10:59,0
3729,604,Bill Payment,217.01,2026-06-08 04:05:59,0
3730,108,Bill Payment,22.55,2025-09-26 22:22:59,0
3731,53,POS Purchase,42.96,2025-11-18 14:16:59,0
3732,652,Bill Payment,145.76,2026-04-03 21:34:59,0
3733,10,Deposit,179.57,2025-08-17 17:07:59,0
3734,346,POS Purchase,75.87,2025-10-02 08:46:59,0
3735,171,POS Purchase,96.12,2026-04-06 08:34:59,0
3736,536,Deposit,23.75,2026-03-07 15:28:59,0
3737,58,Withdrawal,91.32,2026-03-05 14:05:59,0
3738,29,POS Purchase,850.49,2026-06-28 02:46:59,0
3739,482,Withdrawal,724.78,2025-09-13 17:22:59,0
3740,603,Bill Payment,102.95,2025-11-15 02:10:59,0
3741,549,Withdrawal,212.49,2026-03-14 21:32:59,0
3742,459,Bill Payment,601.87,2026-04-21 14:36:59,0
3743,187,Transfer,2.55,2026-04-15 11:22:59,0
3744,563,Transfer,417.08,2026-01-06 01:34:59,0
3745,33,Deposit,741.91,2025-10-04 06:55:59,0
3746,301,Withdrawal,24.94,2025-09-16 17:35:59,0
3747,191,Withdrawal,45.02,2025-09-09 23:16:59,0
3748,394,POS Purchase,810.43,2026-06-16 23:14:59,0
3749,467,Transfer,193.8,2026-01-29 08:09:59,0
3750,454,Transfer,4.57,2025-08-12 00:18:59,0
3751,252,POS Purchase,75.48,2026-01-12 09:26:59,0
3752,146,Deposit,150.43,2025-12-20 12:26:59,0
3753,417,Transfer,296.15,2025-09-21 22:43:59,0
3754,10,Withdrawal,331.28,2025-10-18 21:41:59,0
3755,665,POS Purchase,1347.6,2025-11-18 15:57:59,0
3756,116,POS Purchase,85.75,2026-04-10 18:15:59,0
3757,555,Transfer,194.17,2026-03-23 12:53:59,0
3758,309,Deposit,191.53,2026-02-12 06:30:59,0
3759,16,Transfer,131.07,2025-11-03 11:48:59,0
3760,73,Bill Payment,47.33,2026-03-10 10:02:59,0
3761,564,Bill Payment,949.08,2026-07-01 20:04:59,0
3762,251,Withdrawal,480.87,2026-06-16 06:34:59,0
3763,318,POS Purchase,173.45,2025-08-24 12:39:59,0
3764,122,Transfer,232.11,2026-03-21 23:55:59,0
3765,160,Bill Payment,65.45,2026-03-25 05:29:59,0
3766,126,Transfer,197.2,2026-03-07 18:14:59,0
3767,114,Withdrawal,297.84,2026-04-14 13:36:59,0
3768,505,Transfer,181.99,2025-08-28 14:53:59,0
3769,577,Bill Payment,1159.53,2026-03-25 14:00:59,0
3770,159,Bill Payment,237.26,2026-06-01 12:27:59,0
3771,613,Bill Payment,116.9,2025-09-29 18:25:59,0
3772,158,Transfer,370.77,2025-12-06 00:27:59,0
3773,379,Transfer,47.72,2026-02-11 01:08:59,0
3774,367,Deposit,122.34,2026-02-20 13:40:59,0
3775,63,POS Purchase,107.53,2026-03-03 14:02:59,0
3776,270,Bill Payment,142.32,2026-04-08 07:27:59,0
3777,681,Deposit,381.56,2025-10-27 14:10:59,0
3778,234,POS Purchase,166.5,2025-07-17 16:35:59,0
3779,75,Transfer,395.99,2026-03-23 21:24:59,0
3780,186,Bill Payment,215.79,2025-08-03 16:15:59,0
3781,266,Bill Payment,105.66,2026-06-25 03:04:59,0
3782,462,Withdrawal,416.15,2026-04-20 03:32:59,0
3783,47,Bill Payment,69.05,2026-02-07 23:55:59,0
3784,457,Bill Payment,64.52000000000001,2026-06-23 16:48:59,0
3785,70,Withdrawal,176.55,2025-12-29 17:25:59,0
3786,411,Bill Payment,76.56,2026-02-08 08:47:59,0
3787,129,Withdrawal,3.28,2026-04-06 00:25:59,0
3788,487,POS Purchase,262.24,2025-08-05 00:36:59,0
3789,31,Transfer,179.9,2026-03-31 03:04:59,0
3790,240,Withdrawal,148.43,2025-08-08 09:00:59,0
3791,241,Transfer,853.57,2025-07-12 22:29:59,0
3792,538,POS Purchase,212.69,2025-09-22 01:51:59,0
3793,86,Transfer,498.73,2026-05-11 01:06:59,0
3794,10,Transfer,38.55,2025-10-16 08:20:59,0
3795,422,Bill Payment,211.53,2025-08-08 10:09:59,0
3796,475,Bill Payment,507.2,2026-07-07 21:01:59,0
3797,447,Deposit,219.73,2026-05-06 09:34:59,0
3798,540,Transfer,317.47,2025-09-22 16:09:59,0
3799,413,Withdrawal,117.32,2026-02-28 09:52:59,0
3800,181,Withdrawal,25.25,2026-06-03 15:09:59,0
3801,77,Bill Payment,154.08,2026-01-15 07:35:59,0
3802,622,Deposit,126.42,2026-03-17 14:06:59,0
3803,302,Withdrawal,505.46,2026-05-21 04:02:59,0
3804,275,POS Purchase,70.93,2026-02-01 05:14:59,0
3805,384,Withdrawal,851.81,2025-09-01 00:16:59,1
3806,599,Withdrawal,794.34,2025-10-12 11:36:59,0
3807,424,POS Purchase,72.13,2026-04-16 10:45:59,0
3808,273,Withdrawal,107.95,2026-06-21 22:56:59,0
3809,80,Deposit,565.78,2026-02-11 03:40:59,0
3810,462,Bill Payment,850.97,2025-07-18 17:30:59,0
3811,410,Withdrawal,147.49,2026-02-22 12:35:59,0
3812,12,Deposit,97.78,2025-12-06 04:51:59,0
3813,424,Bill Payment,187.69,2025-10-10 19:37:59,0
3814,592,Withdrawal,292.0,2025-09-05 00:49:59,0
3815,455,Bill Payment,80.87,2025-11-10 03:39:59,0
3816,577,Deposit,334.4,2026-01-28 20:55:59,0
3817,359,POS Purchase,14.26,2026-05-19 03:59:59,0
3818,619,Withdrawal,13.64,2026-05-14 17:47:59,0
3819,162,Bill Payment,123.06,2025-10-10 04:34:59,0
3820,587,Deposit,110.04,2026-01-23 18:01:59,0
3821,306,POS Purchase,95.82,2026-02-13 11:47:59,0
3822,430,Bill Payment,169.84,2026-01-28 07:00:59,0
3823,465,Withdrawal,97.69,2026-04-19 06:58:59,0
3824,211,POS Purchase,54.38,2026-03-16 19:18:59,0
3825,601,Transfer,93.57,2025-07-21 01:25:59,1
3826,560,Bill Payment,922.26,2025-12-10 11:05:59,0
3827,373,Bill Payment,133.38,2025-07-20 15:41:59,0
3828,682,Deposit,148.07,2026-04-24 16:17:59,0
3829,191,Deposit,215.83,2026-01-15 20:35:59,0
3830,635,Deposit,1024.7,2025-11-29 19:13:59,0
3831,36,POS Purchase,70.14,2025-11-01 16:36:59,0
3832,198,Withdrawal,286.86,2025-10-22 15:39:59,0
3833,251,Transfer,315.68,2025-08-12 11:48:59,0
3834,668,Transfer,234.69,2026-01-01 11:46:59,0
3835,232,Transfer,24.19,2025-12-01 21:29:59,0
3836,35,Withdrawal,283.43,2026-02-02 05:11:59,0
3837,574,Transfer,17.56,2026-06-29 17:18:59,0
3838,252,Withdrawal,227.67,2025-09-30 20:33:59,0
3839,168,POS Purchase,337.37,2026-02-12 14:39:59,0
3840,28,Transfer,60.24,2026-04-24 10:26:59,0
3841,661,Withdrawal,461.69,2025-09-09 15:32:59,0
3842,276,Transfer,8.71,2025-08-24 16:35:59,0
3843,455,Transfer,465.18,2026-05-11 22:59:59,0
3844,627,POS Purchase,155.2,2026-05-19 14:42:59,0
3845,249,Bill Payment,62.34,2026-01-30 16:43:59,0
3846,317,POS Purchase,36.9,2026-01-15 18:49:59,0
3847,16,Bill Payment,767.04,2025-10-11 06:28:59,0
3848,657,Deposit,19.86,2026-04-24 17:36:59,0
3849,638,Deposit,56.5,2026-05-05 14:50:59,0
3850,78,Withdrawal,107.86,2025-08-30 02:02:59,0
3851,411,Withdrawal,243.05,2026-02-10 19:09:59,0
3852,684,POS Purchase,197.76,2026-05-27 22:55:59,0
3853,146,Deposit,34.57,2026-05-22 23:46:59,0
3854,235,Deposit,86.53,2025-07-12 05:16:59,0
3855,546,Transfer,69.2,2025-12-17 14:56:59,0
3856,171,Deposit,61.05,2025-08-10 22:23:59,0
3857,340,Transfer,133.39,2025-07-14 20:45:59,0
3858,143,Deposit,305.38,2026-05-03 06:45:59,0
3859,683,Deposit,62.3,2026-03-31 01:10:59,0
3860,473,Withdrawal,115.19,2025-11-20 01:17:59,0
3861,384,Transfer,124.95,2025-09-14 14:44:59,0
3862,242,Transfer,938.23,2026-05-27 07:59:59,0
3863,553,Deposit,774.43,2026-05-07 16:26:59,0
3864,8,Transfer,403.53,2026-04-13 02:10:59,0
3865,505,Bill Payment,70.16,2026-04-29 16:52:59,0
3866,175,POS Purchase,18.62,2026-05-07 04:06:59,0
3867,367,POS Purchase,96.28,2025-08-07 16:00:59,0
3868,556,Transfer,78.58,2026-02-15 18:42:59,0
3869,342,POS Purchase,177.27,2026-01-09 10:12:59,0
3870,555,Withdrawal,376.96,2025-12-21 09:06:59,0
3871,490,Withdrawal,489.55,2026-02-01 15:40:59,0
3872,273,Bill Payment,466.86,2026-03-12 15:21:59,0
3873,173,Transfer,112.45,2025-12-12 17:34:59,0
3874,327,Transfer,291.58,2025-08-20 05:04:59,0
3875,163,Withdrawal,94.79,2025-10-10 21:39:59,0
3876,547,Withdrawal,16.71,2026-01-06 10:29:59,0
3877,651,Bill Payment,303.3,2025-10-03 20:07:59,0
3878,422,Withdrawal,3.47,2026-05-06 19:35:59,0
3879,14,Deposit,132.56,2025-10-03 15:54:59,0
3880,90,Transfer,100.89,2026-04-27 04:50:59,0
3881,14,POS Purchase,296.53,2026-07-04 07:05:59,0
3882,455,Deposit,364.37,2025-09-16 00:04:59,1
3883,351,Deposit,91.64,2026-05-02 22:06:59,0
3884,69,Bill Payment,418.33,2025-12-02 06:41:59,0
3885,238,POS Purchase,88.01,2025-08-16 12:26:59,0
3886,589,Withdrawal,148.79,2025-11-11 22:27:59,0
3887,635,Withdrawal,325.59,2025-09-15 15:58:59,0
3888,96,Deposit,296.16,2026-05-08 18:03:59,0
3889,48,Bill Payment,1093.89,2025-07-20 02:48:59,0
3890,675,Deposit,64.78,2025-12-20 22:56:59,0
3891,429,Deposit,272.41,2026-03-09 00:34:59,0
3892,289,Withdrawal,236.2,2026-07-07 03:24:59,0
3893,11,Deposit,617.57,2026-04-28 20:53:59,0
3894,205,Transfer,43.51,2026-02-10 13:07:59,0
3895,675,Withdrawal,349.38,2025-11-01 07:46:59,0
3896,203,Bill Payment,210.99,2025-09-05 11:20:59,0
3897,633,Transfer,81.28,2025-12-01 08:44:59,0
3898,307,Withdrawal,161.82,2025-10-20 08:45:59,0
3899,283,Transfer,102.53,2025-09-07 09:51:59,0
3900,476,Bill Payment,217.47,2026-06-11 23:12:59,0
3901,431,Deposit,550.56,2026-02-11 08:52:59,0
3902,619,Transfer,211.59,2025-10-10 05:41:59,0
3903,439,Deposit,250.73,2026-03-08 21:33:59,0
3904,524,POS Purchase,183.84,2026-02-19 10:44:59,0
3905,507,POS Purchase,14.13,2026-05-21 04:51:59,0
3906,188,Deposit,67.27,2025-10-03 20:14:59,0
3907,316,Transfer,170.32,2025-11-22 13:28:59,0
3908,225,Transfer,93.85,2026-01-02 00:28:59,0
3909,202,POS Purchase,51.15,2026-01-25 04:55:59,0
3910,12,Withdrawal,176.36,2026-01-08 20:28:59,0
3911,231,Bill Payment,98.45,2025-09-18 00:14:59,0
3912,288,Bill Payment,75.64,2025-10-05 17:12:59,0
3913,273,Deposit,156.9,2026-06-08 10:39:59,0
3914,233,POS Purchase,36.76,2025-12-29 07:35:59,0
3915,275,Withdrawal,657.89,2025-08-24 23:25:59,0
3916,329,POS Purchase,506.67,2026-05-13 11:32:59,0
3917,596,Withdrawal,308.43,2026-03-11 03:43:59,0
3918,438,Deposit,29.07,2025-12-13 02:33:59,0
3919,421,Deposit,374.89,2025-12-06 18:08:59,0
3920,536,Transfer,413.51,2025-11-27 17:08:59,0
3921,385,Deposit,366.0,2026-04-13 01:32:59,0
3922,360,Bill Payment,31.25,2025-11-18 00:33:59,0
3923,696,Bill Payment,259.14,2025-11-05 23:14:59,0
3924,69,Transfer,450.43,2026-06-11 20:35:59,0
3925,532,Transfer,216.3,2026-03-31 10:17:59,0
3926,62,Withdrawal,260.9,2026-02-26 02:38:59,0
3927,591,Deposit,154.29,2025-07-15 02:58:59,0
3928,466,POS Purchase,189.07,2026-01-22 10:57:59,0
3929,373,Bill Payment,9.75,2026-02-13 12:00:59,0
3930,234,Withdrawal,255.69,2026-02-21 19:37:59,0
3931,522,Withdrawal,22.24,2025-10-25 11:04:59,0
3932,451,Withdrawal,143.74,2025-07-20 23:09:59,0
3933,124,POS Purchase,87.56,2025-09-16 16:26:59,0
3934,421,Bill Payment,198.1,2026-04-30 06:56:59,0
3935,630,Deposit,36.8,2026-03-29 01:11:59,0
3936,442,Transfer,295.12,2025-10-29 03:27:59,0
3937,613,Deposit,397.2,2026-01-24 02:27:59,0
3938,425,Withdrawal,45.59,2025-12-12 08:31:59,0
3939,528,POS Purchase,28.54,2026-03-24 02:04:59,1
3940,323,Transfer,40.31,2025-07-21 08:19:59,0
3941,142,Withdrawal,525.15,2025-09-08 09:08:59,0
3942,664,POS Purchase,188.79,2026-02-11 09:27:59,0
3943,412,Bill Payment,158.43,2025-07-25 00:04:59,0
3944,63,Deposit,29.21,2026-01-30 16:15:59,0
3945,693,Deposit,263.14,2026-03-08 17:30:59,0
3946,182,POS Purchase,507.24,2026-05-20 13:22:59,0
3947,550,Withdrawal,441.34,2026-03-17 14:14:59,0
3948,331,Withdrawal,246.91,2025-11-06 00:44:59,0
3949,7,POS Purchase,20.57,2026-02-10 20:18:59,0
3950,415,POS Purchase,30.81,2025-12-05 15:40:59,0
3951,606,POS Purchase,13.64,2026-06-26 07:54:59,0
3952,90,Withdrawal,75.43,2025-12-23 20:22:59,0
3953,616,Deposit,37.45,2025-09-04 20:01:59,0
3954,626,Bill Payment,76.29,2026-02-24 11:03:59,0
3955,66,POS Purchase,122.56,2025-12-31 04:07:59,0
3956,377,Transfer,717.1,2026-05-16 02:49:59,0
3957,279,Withdrawal,236.64,2026-04-23 03:26:59,0
3958,675,Withdrawal,451.41,2025-08-06 08:48:59,0
3959,695,Deposit,310.77,2026-03-05 10:13:59,0
3960,483,POS Purchase,30.84,2025-07-11 23:19:59,0
3961,657,Transfer,333.88,2026-06-13 18:22:59,0
3962,661,POS Purchase,81.43,2026-05-01 11:45:59,0
3963,259,POS Purchase,255.79,2026-06-10 15:36:59,0
3964,524,Deposit,105.24,2025-12-24 10:51:59,0
3965,48,Deposit,1516.71,2026-03-09 12:38:59,0
3966,160,Bill Payment,77.48,2026-05-27 19:41:59,0
3967,50,Withdrawal,82.82,2025-07-25 03:19:59,0
3968,531,Deposit,668.23,2026-02-26 16:04:59,0
3969,170,POS Purchase,7.24,2026-02-07 03:50:59,0
3970,304,Transfer,299.25,2026-04-04 21:27:59,0
3971,677,Deposit,324.04,2026-02-28 15:12:59,0
3972,594,Transfer,453.55,2026-04-24 16:20:59,0
3973,647,Transfer,917.67,2025-08-23 13:05:59,0
3974,434,POS Purchase,929.31,2026-06-24 14:25:59,0
3975,395,Deposit,17.88,2025-10-05 02:04:59,0
3976,16,POS Purchase,432.27,2025-07-26 02:47:59,0
3977,246,POS Purchase,260.83,2025-09-09 00:42:59,0
3978,180,Bill Payment,261.56,2025-10-17 08:36:59,0
3979,288,Transfer,35.34,2025-10-28 21:30:59,0
3980,646,Withdrawal,263.59,2026-06-02 19:00:59,0
3981,697,Bill Payment,1012.14,2025-07-12 12:50:59,0
3982,303,Withdrawal,608.09,2025-12-08 16:21:59,0
3983,221,Bill Payment,145.57,2026-05-10 11:16:59,0
3984,160,Withdrawal,11.19,2026-02-28 21:54:59,0
3985,565,Transfer,113.47,2026-04-27 01:04:59,0
3986,61,Withdrawal,438.74,2026-05-17 23:20:59,0
3987,1,Withdrawal,303.25,2025-12-06 18:03:59,0
3988,316,Deposit,154.74,2026-01-05 21:53:59,0
3989,436,Transfer,15.17,2026-03-22 13:23:59,0
3990,451,Transfer,140.17,2025-11-29 07:40:59,0
3991,410,Transfer,159.26,2026-03-28 03:48:59,0
3992,584,Bill Payment,660.71,2026-03-21 18:12:59,0
3993,410,Bill Payment,257.17,2025-09-24 16:47:59,0
3994,40,Bill Payment,94.37,2026-02-01 01:17:59,0
